target_month,region,prefecture,store_code,store_name,channel,category,target_orders,target_sales_amount,target_gross_profit,target_new_customers,planning_basis
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,CorporateSales,FoodPackaging,215,4119892,681249,18,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,EC,SafetyGear,133,3647755,1005398,42,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,RetailStore,SafetyGear,297,6067892,1091142,18,StrategicCampaign
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,Wholesale,SafetyGear,316,5157426,1223652,33,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,CorporateSales,SafetyGear,221,8324632,2441436,40,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,EC,OfficeSupplies,252,2469561,561159,17,StrategicCampaign
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,RetailStore,OfficeSupplies,412,5208635,1126778,27,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,Wholesale,OfficeSupplies,358,6279158,1368120,15,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,CorporateSales,OfficeSupplies,189,4565365,1353968,29,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,EC,CleaningSupplies,237,2734030,838312,37,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,RetailStore,CleaningSupplies,376,2289521,591080,47,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,Wholesale,CleaningSupplies,411,7584554,1793932,21,SalesPlan
2026-05,Chugoku,Okayama,ST055,Okayama_Branch_3,CorporateSales,CleaningSupplies,239,7202872,2029108,37,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,EC,PCPeripherals,399,3209100,715320,47,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,RetailStore,PCPeripherals,336,5541450,1329930,19,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,Wholesale,PCPeripherals,362,5217931,1235880,30,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,CorporateSales,PCPeripherals,344,4291592,742207,15,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,EC,MedicalConsumables,150,3823336,737387,20,StrategicCampaign
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,RetailStore,MedicalConsumables,308,5414776,1408843,41,StrategicCampaign
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,Wholesale,MedicalConsumables,406,7283485,1334971,29,StrategicCampaign
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,CorporateSales,MedicalConsumables,233,5898049,1805861,12,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,EC,OfficeSupplies,198,3204901,578902,48,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,RetailStore,OfficeSupplies,352,7676895,1651328,47,StrategicCampaign
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,Wholesale,OfficeSupplies,162,8778015,2385418,37,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,CorporateSales,OfficeSupplies,225,2307127,704306,13,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,EC,FoodPackaging,263,3029161,726891,15,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,RetailStore,FoodPackaging,146,6923548,1547775,25,StrategicCampaign
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,Wholesale,FoodPackaging,258,8438029,1558683,40,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,CorporateSales,FoodPackaging,232,8453075,2520728,10,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,EC,CleaningSupplies,390,4253620,1197902,13,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,RetailStore,CleaningSupplies,320,3931269,1116492,45,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,Wholesale,CleaningSupplies,167,2463546,508318,13,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,CorporateSales,CleaningSupplies,391,3387225,586431,25,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,EC,StoreFixtures,136,2904590,548419,15,PriorYearAdjustment
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,RetailStore,StoreFixtures,204,4236647,1221952,52,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,Wholesale,StoreFixtures,404,6125231,1845220,11,SalesPlan
2026-05,Chugoku,Okayama,ST056,Okayama_Branch_4,CorporateSales,StoreFixtures,267,4644646,832925,24,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,EC,MedicalConsumables,124,5067901,1526560,42,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,RetailStore,MedicalConsumables,183,8547614,2544318,49,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,Wholesale,MedicalConsumables,263,6166817,1656424,23,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,CorporateSales,MedicalConsumables,314,6945462,1568044,32,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,EC,IndustrialEquipment,159,4630543,1316188,50,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,RetailStore,IndustrialEquipment,124,6611336,1616010,42,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,Wholesale,IndustrialEquipment,122,8015976,1356552,9,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,CorporateSales,IndustrialEquipment,409,5456362,888363,19,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,EC,CleaningSupplies,166,8247321,2293603,9,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,RetailStore,CleaningSupplies,399,2913826,868616,30,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,Wholesale,CleaningSupplies,305,2209751,657173,25,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,CorporateSales,CleaningSupplies,359,2836076,784848,13,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,EC,OfficeSupplies,295,3872501,1181971,33,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,RetailStore,OfficeSupplies,308,8323700,2007446,54,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,Wholesale,OfficeSupplies,146,6260926,1134864,46,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,CorporateSales,OfficeSupplies,395,7293064,1350906,33,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,EC,BusinessSoftware,177,2403966,499054,13,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,RetailStore,BusinessSoftware,194,8769570,2519182,37,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,Wholesale,BusinessSoftware,365,6348839,1461233,30,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,CorporateSales,BusinessSoftware,145,6399571,1730087,51,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,EC,StoreFixtures,417,3399162,1006499,54,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,RetailStore,StoreFixtures,338,2807983,490252,37,SalesPlan
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,Wholesale,StoreFixtures,140,4674846,1275805,54,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST057,Fukuoka_Branch_1,CorporateSales,StoreFixtures,170,2532512,509709,48,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,EC,StoreFixtures,187,2135780,495144,29,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,RetailStore,StoreFixtures,271,6279187,1287627,11,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,Wholesale,StoreFixtures,166,5931839,1104186,37,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,CorporateSales,StoreFixtures,375,8884321,2249175,42,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,EC,OfficeSupplies,139,4816075,929922,33,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,RetailStore,OfficeSupplies,185,6512808,1341544,41,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,Wholesale,OfficeSupplies,184,4694142,1442036,22,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,CorporateSales,OfficeSupplies,355,8885548,1499674,35,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,EC,SafetyGear,334,8565088,1861502,30,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,RetailStore,SafetyGear,138,8106556,2329823,46,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,Wholesale,SafetyGear,222,2165160,501519,37,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,CorporateSales,SafetyGear,405,6055076,1120567,51,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,EC,FoodPackaging,223,9028828,2416367,16,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,RetailStore,FoodPackaging,217,7740579,2178827,33,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,Wholesale,FoodPackaging,228,2310525,644050,15,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,CorporateSales,FoodPackaging,200,9127946,1561747,31,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,EC,PCPeripherals,227,3241916,792183,41,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,RetailStore,PCPeripherals,316,7146004,1960006,32,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,Wholesale,PCPeripherals,409,6362944,1948481,46,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,CorporateSales,PCPeripherals,243,3741970,690047,48,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,EC,NetworkDevices,182,4594165,1063722,27,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,RetailStore,NetworkDevices,273,3533915,584204,51,SalesPlan
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,Wholesale,NetworkDevices,155,5671802,1756360,27,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST058,Fukuoka_Branch_2,CorporateSales,NetworkDevices,392,8051684,1313396,38,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,EC,BusinessSoftware,228,6685126,1351680,23,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,RetailStore,BusinessSoftware,267,6715640,1279063,42,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,Wholesale,BusinessSoftware,309,6319570,1015613,9,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,CorporateSales,BusinessSoftware,350,4768892,989868,24,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,EC,SafetyGear,274,4246799,1051066,18,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,RetailStore,SafetyGear,250,7774943,1845172,54,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,Wholesale,SafetyGear,352,7129135,1820600,54,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,CorporateSales,SafetyGear,379,7345665,1840157,26,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,EC,NetworkDevices,256,3723160,617607,54,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,RetailStore,NetworkDevices,274,4502835,1098988,43,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,Wholesale,NetworkDevices,407,7454789,1986238,53,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,CorporateSales,NetworkDevices,399,8881450,2536623,24,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,EC,CleaningSupplies,299,7201513,1848582,29,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,RetailStore,CleaningSupplies,361,7434644,2193597,24,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,Wholesale,CleaningSupplies,237,7030123,1664360,30,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,CorporateSales,CleaningSupplies,253,9062773,2141847,20,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,EC,FoodPackaging,400,3970649,1127242,50,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,RetailStore,FoodPackaging,413,2345872,478113,13,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,Wholesale,FoodPackaging,208,5028282,1055289,51,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,CorporateSales,FoodPackaging,225,2468622,558348,52,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,EC,StoreFixtures,333,8111016,1570614,15,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,RetailStore,StoreFixtures,157,2480846,569505,34,SalesPlan
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,Wholesale,StoreFixtures,235,2255512,679068,18,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST059,Fukuoka_Branch_3,CorporateSales,StoreFixtures,258,3170625,926135,52,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,EC,NetworkDevices,388,8277028,1633379,32,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,RetailStore,NetworkDevices,150,9158118,2773503,20,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,Wholesale,NetworkDevices,176,6267727,1325134,38,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,CorporateSales,NetworkDevices,224,8714876,1953608,45,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,EC,MedicalConsumables,142,4626982,1115708,41,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,RetailStore,MedicalConsumables,133,6650420,1164008,22,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,Wholesale,MedicalConsumables,365,4148073,1251737,53,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,CorporateSales,MedicalConsumables,217,5218503,1021293,30,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,EC,PCPeripherals,325,3242266,683314,45,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,RetailStore,PCPeripherals,130,5820654,1704808,33,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,Wholesale,PCPeripherals,327,8619166,2367825,52,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,CorporateSales,PCPeripherals,305,3776948,828967,9,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,EC,BusinessSoftware,256,7254577,1314614,40,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,RetailStore,BusinessSoftware,296,4553190,1292311,24,PriorYearAdjustment
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,Wholesale,BusinessSoftware,325,2523436,459868,44,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,CorporateSales,BusinessSoftware,385,3864826,1121517,26,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,EC,SafetyGear,212,4381329,1251859,42,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,RetailStore,SafetyGear,173,4603918,959412,26,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,Wholesale,SafetyGear,354,4613421,1405843,43,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,CorporateSales,SafetyGear,264,5503762,1318111,10,StrategicCampaign
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,EC,OfficeSupplies,287,3402526,898989,17,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,RetailStore,OfficeSupplies,262,3525263,817907,26,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,Wholesale,OfficeSupplies,408,5664328,1192658,39,SalesPlan
2026-05,Kyushu,Fukuoka,ST060,Fukuoka_Branch_4,CorporateSales,OfficeSupplies,407,7555605,2166748,52,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,EC,IndustrialEquipment,261,3995259,1153781,12,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,RetailStore,IndustrialEquipment,142,8068529,1371380,40,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,Wholesale,IndustrialEquipment,256,4885095,1319881,22,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,CorporateSales,IndustrialEquipment,199,3858528,1138918,27,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,EC,BusinessSoftware,217,4401167,795157,25,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,RetailStore,BusinessSoftware,229,3243796,638238,20,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,Wholesale,BusinessSoftware,274,4741652,1418509,44,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,CorporateSales,BusinessSoftware,168,9069525,2178512,53,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,EC,StoreFixtures,357,4979186,1003522,19,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,RetailStore,StoreFixtures,418,6762374,1698402,13,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,Wholesale,StoreFixtures,393,4997178,808719,36,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,CorporateSales,StoreFixtures,326,6032076,1504233,16,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,EC,SafetyGear,237,2118839,429433,45,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,RetailStore,SafetyGear,165,6049479,1461031,11,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,Wholesale,SafetyGear,208,7597724,1740297,40,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,CorporateSales,SafetyGear,322,5123842,1001929,44,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,EC,FoodPackaging,177,5174365,1092777,13,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,RetailStore,FoodPackaging,253,7402607,1349102,32,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,Wholesale,FoodPackaging,205,4504759,820272,29,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,CorporateSales,FoodPackaging,236,3289496,960505,36,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,EC,CleaningSupplies,280,4205675,833964,21,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,RetailStore,CleaningSupplies,326,6097082,1786832,25,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,Wholesale,CleaningSupplies,315,5581075,1607956,31,SalesPlan
2026-05,Kyushu,Kumamoto,ST061,Kumamoto_Branch_1,CorporateSales,CleaningSupplies,128,5119900,1045685,43,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,EC,PCPeripherals,376,7687556,1875706,24,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,RetailStore,PCPeripherals,236,4921554,1401832,13,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,Wholesale,PCPeripherals,232,3595102,824246,53,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,CorporateSales,PCPeripherals,249,8251771,2413766,21,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,EC,OfficeSupplies,210,5953608,1842229,23,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,RetailStore,OfficeSupplies,137,3787547,1101042,23,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,Wholesale,OfficeSupplies,289,8265734,1352375,32,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,CorporateSales,OfficeSupplies,251,3227665,639834,45,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,EC,BusinessSoftware,240,7847710,2412833,40,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,RetailStore,BusinessSoftware,204,8794655,1706593,51,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,Wholesale,BusinessSoftware,168,6130619,1038485,41,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,CorporateSales,BusinessSoftware,154,7018559,1495529,38,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,EC,MedicalConsumables,203,3935609,729312,15,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,RetailStore,MedicalConsumables,393,2944216,622339,33,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,Wholesale,MedicalConsumables,402,3864957,697860,40,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,CorporateSales,MedicalConsumables,368,8487301,2419466,36,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,EC,FoodPackaging,135,8348187,2480586,29,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,RetailStore,FoodPackaging,133,4077759,993281,27,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,Wholesale,FoodPackaging,301,7546570,1615365,48,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,CorporateSales,FoodPackaging,237,6639629,2041550,42,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,EC,StoreFixtures,171,7129106,1273110,17,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,RetailStore,StoreFixtures,212,7845908,1703820,33,SalesPlan
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,Wholesale,StoreFixtures,381,8330498,1819398,27,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST062,Kumamoto_Branch_2,CorporateSales,StoreFixtures,386,2388009,657188,53,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,EC,PCPeripherals,287,6613177,1539752,45,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,RetailStore,PCPeripherals,360,7532856,2169789,43,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,Wholesale,PCPeripherals,142,5174436,1329541,24,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,CorporateSales,PCPeripherals,266,5270730,1505795,37,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,EC,SafetyGear,188,7803978,1912234,8,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,RetailStore,SafetyGear,150,9162090,1737596,27,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,Wholesale,SafetyGear,405,5442247,1631708,32,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,CorporateSales,SafetyGear,381,6023285,1461353,27,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,EC,IndustrialEquipment,187,3753945,1038994,38,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,RetailStore,IndustrialEquipment,285,4432878,881980,53,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,Wholesale,IndustrialEquipment,418,5015295,1181643,22,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,CorporateSales,IndustrialEquipment,199,8744056,2291433,31,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,EC,CleaningSupplies,213,2478886,622046,15,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,RetailStore,CleaningSupplies,127,4401949,1359513,29,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,Wholesale,CleaningSupplies,320,1877200,303600,20,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,CorporateSales,CleaningSupplies,296,8163626,2071343,20,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,EC,MedicalConsumables,196,5992007,1820650,16,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,RetailStore,MedicalConsumables,389,4171428,818023,44,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,Wholesale,MedicalConsumables,133,6929893,1273402,46,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,CorporateSales,MedicalConsumables,125,6883607,1575587,44,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,EC,FoodPackaging,398,4995655,1477104,26,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,RetailStore,FoodPackaging,269,2414434,657192,54,PriorYearAdjustment
